time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.2575023999999999,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5730105000000023,-7.0,0,0,-104.0110427834908,12,1200,20,-84.0,-0.011042783490797764,-20
0.8802622000000042,-15.0,0,0,-145.04484047046265,12,1200,20,-125,-0.04484047046263323,-20
1.1916063000000037,-23.0,0,0,-145.05915537895072,12,1200,20,-125,-0.05915537895070374,-20
1.5087628000000066,-31.0,0,0,-145.08563225492864,12,1200,20,-125,-0.08563225492864057,-20
1.825064300000001,-39.0,0,0,-145.11070552490776,12,1200,20,-125,-0.11070552490774345,-20
2.1519209000000004,-47.0,0,0,-145.14054833788288,12,1200,20,-125,-0.14054833788287607,-20
2.469116399999997,-55.0,0,0,-145.1617697048652,12,1200,20,-125,-0.1617697048651903,-20
2.785507299999999,-63.0,0,0,-145.18667063084445,12,1200,20,-125,-0.1866706308444422,-20
3.1034179000000037,-71.0,0,0,-145.2130001018225,12,1200,20,-125,-0.21300010182250304,-20
3.4205334000000036,-79.0,0,0,-145.2378366248018,12,1200,20,-125,-0.2378366248018027,-20
3.7316661000000053,-87.0,0,0,-145.2582401407848,12,1200,20,-125,-0.2582401407848013,-20
4.049853899999995,-95.0,0,0,-145.28955089775872,12,1200,20,-125,-0.2895508977586983,-20
4.366774999999997,-103.0,0,0,-145.31375188873852,12,1200,20,-125,-0.3137518887385419,-20
4.678455500000005,-111.0,0,0,-145.3334981347221,12,1200,20,-125,-0.3334981347220939,-20
4.994882499999996,-119.0,0,0,-145.36389104969675,12,1200,20,-125,-0.3638910496967462,-20
5.312046500000001,-127.0,0,0,-145.3901117196749,12,1200,20,-125,-0.3901117196749134,-20
5.629191800000008,-136.0,0,0,-145.4170460691525,12,1200,20,-125,-0.41704606915247083,-20
5.946956000000007,-145.0,0,0,-145.44645870062794,12,1200,20,-125,-0.44645870062794984,-20
6.264241599999998,-154.0,0,0,-145.4743419716047,12,1200,20,-125,-0.4743419716047016,-20
6.5820218,-163.0,0,0,-145.50368161658025,12,1200,20,-125,-0.5036816165802674,-20
6.899848900000002,-172.0,0,0,-145.53236039205638,12,1200,20,-125,-0.5323603920563702,-20
7.217317900000005,-181.0,0,0,-145.56033278453305,12,1200,20,-125,-0.5603327845330607,-20
7.535122100000002,-190.0,0,0,-145.58952679050873,12,1200,20,-125,-0.5895267905087233,-20
7.843733300000004,-199.0,0,0,-145.6002487834998,12,1200,20,-125,-0.6002487834997954,-20
8.161094299999995,-208.0,0,0,-145.6458296344618,12,1200,20,-125,-0.6458296344617904,-20
8.479243700000005,-217.0,0,0,-145.67606747443665,12,1200,20,-125,-0.6760674744366316,-20
8.797419400000003,-226.0,0,0,-145.70475917491268,12,1200,20,-125,-0.7047591749126955,-20
9.1157368,-235.0,0,0,-145.73372160638854,12,1200,20,-125,-0.7337216063885607,-20
9.433967500000001,-244.0,0,0,-145.76216252586488,12,1200,20,-125,-0.7621625258648665,-20
9.751858300000002,-254.0,0,0,-145.79154809134036,12,1200,20,-125,-0.7915480913403783,-20
10.069998899999995,-264.0,0,0,-145.82398415331335,12,1200,20,-125,-0.8239841533133269,-20
10.388999700000006,-274.0,0,0,-145.85811215128496,12,1200,20,-125,-0.8581121512849386,-20
10.707186700000001,-284.0,0,0,-145.8877417292602,12,1200,20,-125,-0.8877417292602001,-20
11.024099600000007,-294.0,0,0,-145.91587828023677,12,1200,20,-125,-0.9158782802367837,-20
11.341741199999994,-304.0,0,0,-145.9497483832085,12,1200,20,-125,-0.9497483832085057,-20
11.659779800000003,-314.0,0,0,-145.9827392731811,12,1200,20,-125,-0.9827392731810763,-20
11.977960599999996,-324.0,0,0,-146.01499675115414,12,1200,20,-125,-1.0149967511541478,-20
12.297313199999998,-334.0,0,0,-146.05067005312446,12,1200,20,-125,-1.050670053124448,-20
12.617478400000003,-344.0,0,0,-146.08536002709553,12,1200,20,-125,-1.085360027095551,-20
12.941882200000002,-354.0,0,0,-146.1321692610565,12,1200,20,-125,-1.1321692610565217,-20
13.261046,-364.0,0,0,-146.14579804104517,12,1200,20,-125,-1.1457980410451623,-20
13.584738300000005,-375.0,0,0,-146.1960430475033,12,1200,20,-125,-1.1960430475033146,-20
13.905888800000007,-386.0,0,0,-146.2219776514817,12,1200,20,-125,-1.2219776514816914,-20
14.226996000000007,-397.0,0,0,-146.25713468695238,12,1200,20,-125,-1.2571346869523883,-20
14.552876200000007,-408.0,0,0,-146.31166780390694,12,1200,20,-125,-1.3116678039069447,-20
14.873345899999997,-419.0,0,0,-146.32514220839568,12,1200,20,-125,-1.3251422083956719,-20
15.194472100000006,-430.0,0,0,-146.36318071786405,12,1200,20,-125,-1.363180717864054,-20
15.5155313,-441.0,0,0,-146.39821281483478,12,1200,20,-125,-1.3982128148347939,-20
15.838285000000006,-452.0,0,0,-146.44109526929913,12,1200,20,-125,-1.4410952692991181,-20
16.158456300000005,-463.0,0,0,-146.46478369627934,12,1200,20,-125,-1.4647836962793395,-20
16.479419,-474.0,0,0,-146.50371024824688,12,1200,20,-125,-1.503710248246887,-20
16.800514799999995,-485.0,0,0,-146.53965435971693,12,1200,20,-125,-1.5396543597169299,-20
17.121652900000008,-497.0,0,0,-146.57678806968607,12,1200,20,-125,-1.5767880696860739,-20
17.444429199999995,-509.0,0,0,-146.62356478764696,12,1200,20,-125,-1.6235647876469628,-20
17.765262799999995,-521.0,0,0,-146.6522930386231,12,1200,20,-125,-1.6522930386230903,-20
18.084869399999995,-533.0,0,0,-146.6843267805964,12,1200,20,-125,-1.6843267805963953,-20
18.405989999999996,-545.0,0,0,-146.73084003255764,12,1200,20,-125,-1.7308400325576354,-20
18.727146999999995,-557.0,0,0,-146.76957506852534,12,1200,20,-125,-1.7695750685253508,-20
19.048282899999997,-569.0,0,0,-146.80799511549333,12,1200,20,-125,-1.807995115493346,-20
19.370683000000007,-581.0,0,0,-146.8538005734552,12,1200,20,-125,-1.8538005734552239,-20
19.691539,-593.0,0,0,-146.88342471843043,12,1200,20,-125,-1.8834247184304327,-20
20.012955299999994,-605.0,0,0,-146.92528363539557,12,1200,20,-125,-1.9252836353955707,-20
20.3350881,-618.0,0,0,-146.96984207035848,12,1200,20,-125,-1.9698420703584993,-20
20.657178300000005,-631.0,0,0,-147.01145329732384,12,1200,20,-125,-2.011453297323821,-20
20.9769236,-644.0,0,0,-147.03837628580132,12,1200,20,-125,-2.0383762858013137,-20
21.297085099999997,-657.0,0,0,-147.08265055576445,12,1200,20,-125,-2.0826505557644417,-20
21.6171072,-670.0,0,0,-147.12334663173056,12,1200,20,-125,-2.1233466317305623,-20
21.9265828,-683.0,0,0,-147.09360243225532,12,1200,20,-125,-2.093602432255324,-20
22.2446943,-696.0,0,0,-147.19337879067217,12,1200,20,-125,-2.193378790672188,-20
22.5649304,-709.0,0,0,-147.2496586006253,12,1200,20,-125,-2.2496586006253017,-20
22.884226200000008,-722.0,0,0,-147.28456144709622,12,1200,20,-125,-2.2845614470962423,-20
23.202775100000004,-736.0,0,0,-147.3222214790648,12,1200,20,-125,-2.3222214790647873,-20
23.522559699999995,-750.0,0,0,-147.37599957601992,12,1200,20,-125,-2.375999576019936,-20
23.8437123,-764.0,0,0,-147.43112517997412,12,1200,20,-125,-2.4311251799740994,-20
24.164169699999995,-778.0,0,0,-147.47072655194103,12,1200,20,-125,-2.4707265519410235,-20
24.484277800000008,-792.0,0,0,-147.51284858290606,12,1200,20,-125,-2.5128485829060616,-20
24.804279900000004,-806.0,0,0,-147.55681677686928,12,1200,20,-125,-2.55681677686929,-20
25.126101900000002,-820.0,0,0,-147.61641285781963,12,1200,20,-125,-2.6164128578196344,-20
25.457725700000005,-834.0,0,0,-147.74252882371457,12,1200,20,-125,-2.742528823714581,-20
25.779401200000002,-848.0,0,0,-147.70529095274557,12,1200,20,-125,-2.7052909527455715,-20
