time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.25727649999998903,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5725934999999822,-7.0,0,0,-104.0110360949908,12,1200,20,-84.0,-0.011036094990803014,-20
0.8856581000000006,-15.0,0,0,-145.0454732009621,12,1200,20,-125,-0.04547320096210744,-20
1.1964431000000104,-23.0,0,0,-145.0590491499508,12,1200,20,-125,-0.059049149950794244,-20
1.5125474000000168,-31.0,0,0,-145.08534816092887,12,1200,20,-125,-0.08534816092887823,-20
1.8299172999999769,-39.0,0,0,-145.11107946490742,12,1200,20,-125,-0.11107946490741981,-20
2.156804299999976,-47.0,0,0,-145.14056140988288,12,1200,20,-125,-0.14056140988286517,-20
2.4735330999999974,-55.0,0,0,-145.16153168786542,12,1200,20,-125,-0.16153168786540106,-20
2.7899469999999837,-63.0,0,0,-145.1866842008444,12,1200,20,-125,-0.18668420084442178,-20
3.1070293999999876,-71.0,0,0,-145.21244520782295,12,1200,20,-125,-0.2124452078229649,-20
3.4237074999999777,-79.0,0,0,-145.23750857480206,12,1200,20,-125,-0.23750857480206872,-20
3.7410573999999883,-87.0,0,0,-145.2634004167805,12,1200,20,-125,-0.26340041678050846,-20
4.057831599999986,-95.0,0,0,-145.28826452175977,12,1200,20,-125,-0.28826452175977735,-20
4.375143900000012,-103.0,0,0,-145.31413917673825,12,1200,20,-125,-0.31413917673824304,-20
4.695529599999986,-111.0,0,0,-145.34281269871428,12,1200,20,-125,-0.34281269871429526,-20
5.0126544999999965,-119.0,0,0,-145.3646936346961,12,1200,20,-125,-0.3646936346961004,-20
5.329508299999986,-127.0,0,0,-145.38973017367522,12,1200,20,-125,-0.38973017367521234,-20
5.64689820000001,-136.0,0,0,-145.4173677181522,12,1200,20,-125,-0.4173677181522242,-20
5.965083600000014,-145.0,0,0,-145.44705048662746,12,1200,20,-125,-0.44705048662746405,-20
6.282937899999979,-154.0,0,0,-145.47519217810395,12,1200,20,-125,-0.4751921781039541,-20
6.599149299999965,-163.0,0,0,-145.50119506858232,12,1200,20,-125,-0.5011950685823153,-20
6.917464699999982,-172.0,0,0,-145.5331782945557,12,1200,20,-125,-0.5331782945557135,-20
7.235669900000005,-181.0,0,0,-145.56163217753203,12,1200,20,-125,-0.561632177532013,-20
7.553562999999997,-190.0,0,0,-145.5896917000086,12,1200,20,-125,-0.5896917000085754,-20
7.871559600000012,-199.0,0,0,-145.6185033864846,12,1200,20,-125,-0.6185033864846096,-20
8.189417300000002,-208.0,0,0,-145.64684041896095,12,1200,20,-125,-0.6468404189609469,-20
8.507562300000018,-217.0,0,0,-145.67605812443665,12,1200,20,-125,-0.676058124436651,-20
8.825168200000007,-226.0,0,0,-145.70349706791373,12,1200,20,-125,-0.7034970679137292,-20
9.146571499999993,-235.0,0,0,-145.7408346058826,12,1200,20,-125,-0.7408346058826052,-20
9.464707400000009,-244.0,0,0,-145.7619354798651,12,1200,20,-125,-0.7619354798650912,-20
9.782472600000006,-254.0,0,0,-145.79123534734063,12,1200,20,-125,-0.7912353473406287,-20
10.091021099999978,-264.0,0,0,-145.79914061433396,12,1200,20,-125,-0.7991406143339772,-20
10.408881300000019,-274.0,0,0,-145.85504393728758,12,1200,20,-125,-0.8550439372875737,-20
10.727603799999997,-284.0,0,0,-145.8892357742589,12,1200,20,-125,-0.8892357742589101,-20
11.046806899999979,-294.0,0,0,-145.9224969582312,12,1200,20,-125,-0.922496958231199,-20
11.364869899999974,-304.0,0,0,-145.95100836920747,12,1200,20,-125,-0.9510083692074783,-20
11.683073100000001,-314.0,0,0,-145.9832478871807,12,1200,20,-125,-0.9832478871807121,-20
12.0022199,-324.0,0,0,-146.0180782911516,12,1200,20,-125,-1.0180782911515969,-20
12.321159200000011,-334.0,0,0,-146.0493102961256,12,1200,20,-125,-1.0493102961256107,-20
12.640145700000005,-344.0,0,0,-146.08136423409883,12,1200,20,-125,-1.081364234098843,-20
12.95933709999997,-354.0,0,0,-146.11397798507159,12,1200,20,-125,-1.1139779850715648,-20
13.278831799999978,-364.0,0,0,-146.1469859720442,12,1200,20,-125,-1.1469859720442035,-20
