time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.2580920999999998,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5722802999999992,-7.0,0,0,-104.01099658699084,12,1200,20,-84.0,-0.010996586990836154,-20
0.8785059999999998,-15.0,0,0,-145.04468141396276,12,1200,20,-125,-0.04468141396276552,-20
1.1951686000000006,-23.0,0,0,-145.06016589394986,12,1200,20,-125,-0.0601658939498619,-20
1.5100999999999996,-31.0,0,0,-145.08503147792914,12,1200,20,-125,-0.08503147792914015,-20
1.825984,-39.0,0,0,-145.11055939990786,12,1200,20,-125,-0.11055939990786733,-20
2.1518686000000002,-47.0,0,0,-145.14013037788322,12,1200,20,-125,-0.14013037788322477,-20
2.4690542000000004,-55.0,0,0,-145.1617646558652,12,1200,20,-125,-0.16176465586519617,-20
2.7851715000000006,-63.0,0,0,-145.18650920684456,12,1200,20,-125,-0.18650920684457573,-20
3.102322899999999,-71.0,0,0,-145.2124914378229,12,1200,20,-125,-0.2124914378229227,-20
3.4196962000000006,-79.0,0,0,-145.23802997480163,12,1200,20,-125,-0.23802997480164292,-20
3.736772499999999,-87.0,0,0,-145.26317332878068,12,1200,20,-125,-0.2631733287806875,-20
4.0538366,-95.0,0,0,-145.28852833075956,12,1200,20,-125,-0.28852833075956097,-20
4.3709323,-103.0,0,0,-145.31392474273838,12,1200,20,-125,-0.31392474273839543,-20
