time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.25872640000000047,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5739999999999981,-7.0,0,0,-104.0110345759908,12,1200,20,-84.0,-0.011034575990804435,-20
0.8922711999999962,-15.0,0,0,-145.04604440796163,12,1200,20,-125,-0.04604440796162936,-20
1.2074709000000041,-23.0,0,0,-145.0598879429501,12,1200,20,-125,-0.05988794295009489,-20
1.5208590000000015,-31.0,0,0,-145.08461478692948,12,1200,20,-125,-0.08461478692948697,-20
1.8380448999999999,-39.0,0,0,-145.1110150649075,12,1200,20,-125,-0.11101506490748686,-20
2.1628086000000053,-47.0,0,0,-145.13964839088362,12,1200,20,-125,-0.13964839088362865,-20
2.478365100000005,-55.0,0,0,-145.16093381486587,12,1200,20,-125,-0.16093381486588826,-20
2.794443099999995,-63.0,0,0,-145.1864860198446,12,1200,20,-125,-0.18648601984458926,-20
3.1106675000000052,-71.0,0,0,-145.21187034782344,12,1200,20,-125,-0.2118703478234481,-20
3.426765000000003,-79.0,0,0,-145.23707312480244,12,1200,20,-125,-0.23707312480243747,-20
3.7438563999999985,-87.0,0,0,-145.26318586178067,12,1200,20,-125,-0.26318586178067455,-20
4.061051699999993,0.0,0,0,19.862020044614987,12,1200,20,0.0,-0.1379799553850143,20
4.379219300000003,-7.0,0,0,-64.14911582137573,12,1200,20,-84.0,-0.14911582137573476,20
4.697028700000004,-15.0,0,0,-105.18407485534661,12,1200,20,-125,-0.1840748553466024,20
5.014970399999996,-23.0,0,0,-145.06040892294965,12,1200,20,-125,-0.06040892294965762,-20
5.332323500000001,-31.0,0,0,-145.08568533692858,12,1200,20,-125,-0.08568533692859699,-20
5.650279100000006,-39.0,0,0,-145.11128445990727,12,1200,20,-125,-0.11128445990726461,-20
5.966651799999994,-47.0,0,0,-145.13604026088663,12,1200,20,-125,-0.13604026088662796,-20
6.283854199999993,-55.0,0,0,-145.16177322386517,12,1200,20,-125,-0.16177322386518864,-20
6.601330099999998,-63.0,0,0,-145.18731078084392,12,1200,20,-125,-0.1873107808439107,-20
6.914758300000003,-71.0,0,0,-145.209996893825,12,1200,20,-125,-0.20999689382500536,-20
7.232993500000006,-79.0,0,0,-145.2386763998011,12,1200,20,-125,-0.23867639980110578,-20
7.549456500000005,-87.0,0,0,-145.26266428978113,12,1200,20,-125,-0.2626642897811121,-20
7.868549400000006,-95.0,0,0,-145.29037453875802,12,1200,20,-125,-0.2903745387580222,-20
8.186512500000006,-103.0,0,0,-145.3147834687377,12,1200,20,-125,-0.3147834687376805,-20
8.504735999999994,-111.0,0,0,-145.34049914471623,12,1200,20,-125,-0.3404991447162376,-20
8.822501799999998,-119.0,0,0,-145.36543066969548,12,1200,20,-125,-0.3654306696954786,-20
9.140912700000001,-127.0,0,0,-145.39164540667363,12,1200,20,-125,-0.39164540667363307,-20
9.459055800000002,-136.0,0,0,-145.41835817615137,12,1200,20,-125,-0.41835817615136855,-20
9.777235200000007,-145.0,0,0,-145.44704205662748,12,1200,20,-125,-0.4470420566274724,-20
10.096384299999997,-154.0,0,0,-145.47712790410236,12,1200,20,-125,-0.4771279041023784,-20
10.409875999999997,-163.0,0,0,-145.4968843440859,12,1200,20,-125,-0.4968843440859299,-20
10.728162999999995,-172.0,0,0,-145.53313072455572,12,1200,20,-125,-0.533130724555721,-20
11.046610000000001,-181.0,0,0,-145.5620589545316,12,1200,20,-125,-0.5620589545316284,-20
11.364407600000007,-190.0,0,0,-145.58951454750874,12,1200,20,-125,-0.5895145475087485,-20
11.6835248,-199.0,0,0,-145.62068295348274,12,1200,20,-125,-0.620682953482752,-20
12.0016155,-208.0,0,0,-145.64731457396056,12,1200,20,-125,-0.6473145739605691,-20
12.320772000000005,-217.0,0,0,-145.67820756193484,12,1200,20,-125,-0.6782075619348386,-20
12.639814099999995,-226.0,0,0,-145.70667825091107,12,1200,20,-125,-0.7066782509110795,-20
