time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.2546560999999201,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5665656999999555,-7.0,0,0,-104.0109168359909,12,1200,20,-84.0,-0.010916835990903876,-20
0.8820436000000882,-15.0,0,0,-145.045619404962,12,1200,20,-125,-0.045619404961999656,-20
1.1987762999997358,-23.0,0,0,-145.06017921294978,12,1200,20,-125,-0.06017921294978369,-20
1.514901000000009,-31.0,0,0,-145.08535366892895,12,1200,20,-125,-0.08535366892894569,-20
1.8298049999998511,-39.0,0,0,-145.1102163999081,12,1200,20,-125,-0.11021639990809776,-20
2.1563003000001117,-47.0,0,0,-145.1403929788831,12,1200,20,-125,-0.1403929788831179,-20
2.4714882999996917,-55.0,0,0,-145.16074587986583,12,1200,20,-125,-0.16074587986583083,-20
2.7866266999999425,-63.0,0,0,-145.1859316558452,12,1200,20,-125,-0.18593165584520494,-20
3.1027212999997573,-71.0,0,0,-145.2117833818234,12,1200,20,-125,-0.21178338182338977,-20
3.4198435999996946,-79.0,0,0,-145.23784172480174,12,1200,20,-125,-0.23784172480175148,-20
3.7368836000000556,-87.0,0,0,-145.263143199781,12,1200,20,-125,-0.26314319978101364,-20
4.053015199999663,-95.0,0,0,-145.2876797557599,12,1200,20,-125,-0.28767975575990984,-20
4.370439599999827,-103.0,0,0,-145.3142501557383,12,1200,20,-125,-0.3142501557382868,-20
4.687582999999904,-111.0,0,0,-145.33934343771728,12,1200,20,-125,-0.3393434377172964,-20
5.004471799999919,-119.0,0,0,-145.36442211969631,12,1200,20,-125,-0.3644221196963323,-20
5.31987909999998,-127.0,0,0,-145.38795097867677,12,1200,20,-125,-0.38795097867678224,-20
5.637824200000068,-136.0,0,0,-145.4180978061517,12,1200,20,-125,-0.418097806151701,-20
5.95493099999976,-145.0,0,0,-145.4455350536283,12,1200,20,-125,-0.4455350536282882,-20
6.272622599999977,-154.0,0,0,-145.47494894160454,12,1200,20,-125,-0.47494894160453294,-20
6.590411700000004,-163.0,0,0,-145.50369572308028,12,1200,20,-125,-0.5036957230802968,-20
6.897881200000029,-172.0,0,0,-145.51501141207086,12,1200,20,-125,-0.5150114120708652,-20
7.215035899999748,-181.0,0,0,-145.55977804503303,12,1200,20,-125,-0.5597780450330223,-20
7.536179299999731,-190.0,0,0,-145.59572100650354,12,1200,20,-125,-0.5957210065035335,-20
7.854372599999806,-199.0,0,0,-145.6188859679844,12,1200,20,-125,-0.6188859679844083,-20
8.172527799999898,-208.0,0,0,-145.64744583146063,12,1200,20,-125,-0.6474458314606489,-20
8.490632300000016,-217.0,0,0,-145.67597206193693,12,1200,20,-125,-0.67597206193694,-20
8.808769400000074,-226.0,0,0,-145.7046736759129,12,1200,20,-125,-0.7046736759129006,-20
9.128082299999733,-235.0,0,0,-145.73601623388586,12,1200,20,-125,-0.7360162338858667,-20
9.446239200000036,-244.0,0,0,-145.76198577486574,12,1200,20,-125,-0.7619857748657392,-20
9.764260899999954,-254.0,0,0,-145.7918740323399,12,1200,20,-125,-0.7918740323398994,-20
10.086376599999767,-264.0,0,0,-145.83427966230428,12,1200,20,-125,-0.8342796623042824,-20
10.40858789999993,-274.0,0,0,-145.86674839627813,12,1200,20,-125,-0.8667483962781474,-20
10.726781099999698,-284.0,0,0,-145.88775902725956,12,1200,20,-125,-0.8877590272595554,-20
11.044554099999914,-294.0,0,0,-145.91836396923532,12,1200,20,-125,-0.9183639692353199,-20
11.361713299999792,-304.0,0,0,-145.9483060072094,12,1200,20,-125,-0.9483060072093806,-20
11.68019430000004,-314.0,0,0,-145.98410628918066,12,1200,20,-125,-0.984106289180675,-20
11.998950899999727,-324.0,0,0,-146.01683355315163,12,1200,20,-125,-1.0168335531516426,-20
12.31970199999978,-334.0,0,0,-146.0552711181208,12,1200,20,-125,-1.0552711181207792,-20
12.63787769999999,-344.0,0,0,-146.07861562210186,12,1200,20,-125,-1.0786156221018681,-20
12.956010500000048,-354.0,0,0,-146.11028347107498,12,1200,20,-125,-1.1102834710749647,-20
13.275089199999911,-364.0,0,0,-146.14549253204493,12,1200,20,-125,-1.1454925320449332,-20
13.592305099999976,-375.0,0,0,-146.17211274952348,12,1200,20,-125,-1.1721127495234784,-20
13.910458099999687,-386.0,0,0,-146.2105721639901,12,1200,20,-125,-1.2105721639900902,-20
14.228960099999767,-397.0,0,0,-146.2469353289612,12,1200,20,-125,-1.246935328961202,-20
14.547605799999928,-408.0,0,0,-146.28254894143186,12,1200,20,-125,-1.2825489414318572,-20
14.866365999999744,-419.0,0,0,-146.31807342590082,12,1200,20,-125,-1.3180734259008406,-20
15.184557199999745,-430.0,0,0,-146.35072164287442,12,1200,20,-125,-1.3507216428744033,-20
15.503682600000047,-441.0,0,0,-146.38979111584314,12,1200,20,-125,-1.389791115843159,-20
15.822831399999814,-452.0,0,0,-146.42499939081145,12,1200,20,-125,-1.4249993908114564,-20
16.141954199999873,-463.0,0,0,-146.4599868087836,12,1200,20,-125,-1.4599868087836152,-20
16.45943790000001,-474.0,0,0,-146.48741113326116,12,1200,20,-125,-1.4874111332611415,-20
16.77850989999979,-485.0,0,0,-146.52995023872398,12,1200,20,-125,-1.5299502387239778,-20
17.09570309999981,-497.0,0,0,-146.55741861070226,12,1200,20,-125,-1.5574186107022479,-20
17.412874999999985,-509.0,0,0,-146.5953746556714,12,1200,20,-125,-1.5953746556714052,-20
17.730042599999706,-521.0,0,0,-146.63341313863737,12,1200,20,-125,-1.6334131386373831,-20
18.04817899999989,-533.0,0,0,-146.67657882660382,12,1200,20,-125,-1.6765788266038255,-20
18.366252999999688,-545.0,0,0,-146.71441885857024,12,1200,20,-125,-1.7144188585702222,-20
18.684468699999798,-557.0,0,0,-146.75336850553947,12,1200,20,-125,-1.7533685055394643,-20
19.002585100000033,-569.0,0,0,-146.79099533050885,12,1200,20,-125,-1.7909953305088293,-20
19.321707499999775,-581.0,0,0,-146.83495379846937,12,1200,20,-125,-1.8349537984693876,-20
19.640117500000088,-593.0,0,0,-146.86906669844427,12,1200,20,-125,-1.8690666984442799,-20
19.961704199999986,-605.0,0,0,-146.92630433139414,12,1200,20,-125,-1.926304331394135,-20
20.282166899999993,-618.0,0,0,-146.95962940886702,12,1200,20,-125,-1.95962940886702,-20
20.602331799999774,-631.0,0,0,-146.99942979883244,12,1200,20,-125,-1.9994297988324436,-20
20.92307720000008,-644.0,0,0,-147.04475192329798,12,1200,20,-125,-2.0447519232979867,-20
21.241949400000067,-657.0,0,0,-147.07426365927137,12,1200,20,-125,-2.0742636592713626,-20
21.560969099999966,-670.0,0,0,-147.1166957077354,12,1200,20,-125,-2.1166957077354156,-20
21.87992559999975,-683.0,0,0,-147.15774072070042,12,1200,20,-125,-2.157740720700432,-20
22.199098499999764,-696.0,0,0,-147.20069714366616,12,1200,20,-125,-2.2006971436661704,-20
22.51979170000004,-709.0,0,0,-147.25286972812455,12,1200,20,-125,-2.2528697281245615,-20
22.840191199999936,-722.0,0,0,-147.29245842058884,12,1200,20,-125,-2.2924584205888596,-20
23.1604183999998,-736.0,0,0,-147.33445628605364,12,1200,20,-125,-2.33445628605362,-20
23.480529399999796,-750.0,0,0,-147.37842472801796,12,1200,20,-125,-2.378424728017958,-20
23.801347199999782,-764.0,0,0,-147.4285907439761,12,1200,20,-125,-2.4285907439760694,-20
24.123072800000045,-778.0,0,0,-147.48050437393493,12,1200,20,-125,-2.4805043739349446,-20
24.44717219999984,-792.0,0,0,-147.54418028787825,12,1200,20,-125,-2.544180287878244,-20
24.769344699999692,-806.0,0,0,-147.57415827285368,12,1200,20,-125,-2.5741582728536807,-20
25.09151380000003,-820.0,0,0,-147.61923478082005,12,1200,20,-125,-2.619234780820048,-20
25.412618999999722,-834.0,0,0,-147.65554000178452,12,1200,20,-125,-2.655540001784507,-20
25.735517300000083,-848.0,0,0,-147.71557470074004,12,1200,20,-125,-2.715574700740056,-20
26.057904999999664,-863.0,0,0,-147.75802677119805,12,1200,20,-125,-2.7580267711980593,-20
26.38076749999982,-878.0,0,0,-147.81051806015927,12,1200,20,-125,-2.8105180601592568,-20
26.704151999999794,-893.0,0,0,-147.86356974511347,12,1200,20,-125,-2.863569745113467,-20
27.026973499999713,-908.0,0,0,-147.90700760507676,12,1200,20,-125,-2.9070076050767564,-20
27.349752499999795,-923.0,0,0,-147.9550417425382,12,1200,20,-125,-2.9550417425382185,-20
27.67188559999977,-938.0,0,0,-147.99744849300188,12,1200,20,-125,-2.9974484930018805,-20
27.991941700000098,-953.0,0,0,-148.02613042298134,12,1200,20,-125,-3.0261304229813355,-20
28.312788199999886,-968.0,0,0,-148.08173062992987,12,1200,20,-125,-3.081730629929861,-20
28.633615299999747,-984.0,0,0,-148.13127249338925,12,1200,20,-125,-3.1312724933892433,-20
28.95501349999995,-1000.0,0,0,-148.18827014134513,12,1200,20,-125,-3.188270141345125,-20
29.27512539999998,-1016.0,0,0,-148.22672794931134,12,1200,20,-125,-3.226727949311352,-20
29.595245299999988,-1032.0,0,0,-148.2780277732684,12,1200,20,-125,-3.2780277732684,-20
29.914364400000068,-1048.0,0,0,-148.31883863723513,12,1200,20,-125,-3.318838637235132,-20
30.23488700000007,-1064.0,0,0,-148.38471865317945,12,1200,20,-125,-3.3847186531794415,-20
30.554624500000045,-1080.0,0,0,-148.4275859971434,12,1200,20,-125,-3.4275859971433973,-20
30.873830799999723,-1096.0,0,0,-148.47296454110236,12,1200,20,-125,-3.4729645411023577,-20
