time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.25693129999996245,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5719414000000143,-7.0,0,0,-104.01102535349081,12,1200,20,-84.0,-0.011025353490814018,-20
0.8905697000000146,-15.0,0,0,-145.04607446646162,12,1200,20,-125,-0.046074466461606456,-20
1.1980616000000168,-23.0,0,0,-145.0584234609513,12,1200,20,-125,-0.058423460951314204,-20
1.5129663000000164,-31.0,0,0,-145.08502426892915,12,1200,20,-125,-0.08502426892914633,-20
1.824335299999973,-39.0,0,0,-145.10897914990917,12,1200,20,-125,-0.10897914990916881,-20
2.1412639000000127,-47.0,0,0,-145.13627929788646,12,1200,20,-125,-0.136279297886451,-20
2.4585228999999913,-55.0,0,0,-145.16180208986515,12,1200,20,-125,-0.16180208986515401,-20
2.775850699999978,-63.0,0,0,-145.187223401844,12,1200,20,-125,-0.1872234018439727,-20
3.093298699999991,-71.0,0,0,-145.21269015982278,12,1200,20,-125,-0.21269015982276693,-20
3.408284299999991,-79.0,0,0,-145.23623919980315,12,1200,20,-125,-0.23623919980313396,-20
3.7162055999999666,-87.0,0,0,-145.255574678787,12,1200,20,-125,-0.2555746787870007,-20
4.033407399999987,-95.0,0,0,-145.28865363775947,12,1200,20,-125,-0.28865363775947417,-20
4.350180899999998,-103.0,0,0,-145.31360576473867,12,1200,20,-125,-0.3136057647386724,-20
4.659366499999976,-111.0,0,0,-145.3308285917243,12,1200,20,-125,-0.3308285917242859,-20
4.976311899999985,-119.0,0,0,-145.36448720969628,12,1200,20,-125,-0.36448720969627063,-20
5.2927629999999795,-127.0,0,0,-145.38923485267563,12,1200,20,-125,-0.3892348526756311,-20
5.609844199999998,-136.0,0,0,-145.41696177765255,12,1200,20,-125,-0.4169617776525558,-20
5.926617700000008,-145.0,0,0,-145.4450667671291,12,1200,20,-125,-0.445066767129126,-20
6.244177400000012,-154.0,0,0,-145.47475175110438,12,1200,20,-125,-0.4747517511043793,-20
6.562081799999987,-163.0,0,0,-145.50387847358007,12,1200,20,-125,-0.5038784735800614,-20
6.880262799999969,-172.0,0,0,-145.53295317455584,12,1200,20,-125,-0.5329531745558411,-20
7.1980833000000075,-181.0,0,0,-145.56095318203262,12,1200,20,-125,-0.5609531820326077,-20
7.5190213999999855,-190.0,0,0,-145.59534017500386,12,1200,20,-125,-0.5953401750038424,-20
7.836765000000014,-199.0,0,0,-145.61801130148504,12,1200,20,-125,-0.6180113014850458,-20
8.146201299999973,-208.0,0,0,-145.62970286997518,12,1200,20,-125,-0.629702869975164,-20
8.464153500000009,-217.0,0,0,-145.67564842443704,12,1200,20,-125,-0.6756484244370363,-20
8.781237799999985,-226.0,0,0,-145.70234172391466,12,1200,20,-125,-0.7023417239146628,-20
9.089448800000014,-235.0,0,0,-145.71042635440804,12,1200,20,-125,-0.7104263544080435,-20
9.407637499999964,-244.0,0,0,-145.76206193586484,12,1200,20,-125,-0.76206193586483,-20
9.724817599999994,-254.0,0,0,-145.7897784483419,12,1200,20,-125,-0.789778448341926,-20
10.043173299999978,-264.0,0,0,-145.82454126231283,12,1200,20,-125,-0.82454126231284,-20
10.3619913,-274.0,0,0,-145.85762041928535,12,1200,20,-125,-0.8576204192853742,-20
10.679901799999982,-284.0,0,0,-145.8869702942608,12,1200,20,-125,-0.8869702942608084,-20
10.991364400000009,-294.0,0,0,-145.90012691324998,12,1200,20,-125,-0.9001269132499725,-20
11.310457799999995,-304.0,0,0,-145.95408926520489,12,1200,20,-125,-0.9540892652048826,-20
11.629325699999981,-314.0,0,0,-145.98530181017887,12,1200,20,-125,-0.9853018101788735,-20
11.947706600000004,-324.0,0,0,-146.0156350701537,12,1200,20,-125,-1.0156350701537087,-20
12.266474799999969,-334.0,0,0,-146.04874737712595,12,1200,20,-125,-1.04874737712593,-20
12.579862100000014,-344.0,0,0,-146.06238294611484,12,1200,20,-125,-1.0623829461148329,-20
12.89895359999997,-354.0,0,0,-146.11362933407182,12,1200,20,-125,-1.113629334071823,-20
13.217934899999989,-364.0,0,0,-146.14514286604577,12,1200,20,-125,-1.1451428660457807,-20
13.535126699999978,-375.0,0,0,-146.17202370002326,12,1200,20,-125,-1.1720237000232734,-20
13.854403300000001,-386.0,0,0,-146.21484746198772,12,1200,20,-125,-1.2148474619877159,-20
14.1733658,-397.0,0,0,-146.24873818645938,12,1200,20,-125,-1.2487381864593763,-20
14.491712500000006,-408.0,0,0,-146.28134546643224,12,1200,20,-125,-1.281345466432238,-20
14.803895899999986,-419.0,0,0,-146.29087835792419,12,1200,20,-125,-1.2908783579241885,-20
15.122982799999988,-430.0,0,0,-146.35452388937125,12,1200,20,-125,-1.3545238893712388,-20
15.443158900000014,-441.0,0,0,-146.39436691433815,12,1200,20,-125,-1.394366914338141,-20
15.763036199999988,-452.0,0,0,-146.42825214330966,12,1200,20,-125,-1.4282521433096704,-20
16.081494499999962,-463.0,0,0,-146.45694672128576,12,1200,20,-125,-1.456946721285762,-20
16.40127819999998,-474.0,0,0,-146.49818663325158,12,1200,20,-125,-1.4981866332515874,-20
16.721664799999985,-485.0,0,0,-146.53625374571982,12,1200,20,-125,-1.536253745719818,-20
17.042139799999973,-497.0,0,0,-146.57353224868865,12,1200,20,-125,-1.5735322486886623,-20
17.362064499999974,-509.0,0,0,-146.609221239659,12,1200,20,-125,-1.609221239658989,-20
17.683002199999976,-521.0,0,0,-146.65282915362263,12,1200,20,-125,-1.6528291536226514,-20
17.9957488,-533.0,0,0,-146.64817458062666,12,1200,20,-125,-1.648174580626655,-20
18.316570000000013,-545.0,0,0,-146.72922626655904,12,1200,20,-125,-1.7292262665590408,-20
18.637737700000002,-557.0,0,0,-146.76963402552525,12,1200,20,-125,-1.7696340255252467,-20
18.95916890000001,-569.0,0,0,-146.80965765449199,12,1200,20,-125,-1.8096576544919876,-20
19.280348599999968,-581.0,0,0,-146.84678327346077,12,1200,20,-125,-1.846783273460779,-20
19.601203699999985,-593.0,0,0,-146.8834194354306,12,1200,20,-125,-1.8834194354305838,-20
19.91529939999998,-605.0,0,0,-146.88143324143212,12,1200,20,-125,-1.8814332414321135,-20
20.237529699999982,-618.0,0,0,-146.97043828285797,12,1200,20,-125,-1.9704382828579745,-20
20.55926740000001,-631.0,0,0,-147.00925193482578,12,1200,20,-125,-2.0092519348258002,-20
