time,order_temperature,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.26881570000000465,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5829847999999629,-7.0,0,0,-104.01099591849083,12,1200,20,-84.0,-0.010995918490835272,-20
0.899166799999989,-15.0,0,0,-145.04577593846187,12,1200,20,-125,-0.0457759384618548,-20
1.2077399999999443,-23.0,0,0,-145.05862890795112,12,1200,20,-125,-0.05862890795113407,-20
1.522689899999932,-31.0,0,0,-145.08503647292912,12,1200,20,-125,-0.08503647292913297,-20
1.8380024999999023,-39.0,0,0,-145.11035940990803,12,1200,20,-125,-0.11035940990802338,-20
2.15342679999992,-47.0,0,0,-145.13563244888698,12,1200,20,-125,-0.13563244888698062,-20
2.4698225999999295,-55.0,0,0,-145.16136185786553,12,1200,20,-125,-0.16136185786553653,-20
2.7867148999999927,-63.0,0,0,-145.18696645684423,12,1200,20,-125,-0.18696645684423188,-20
3.1023883999999953,-71.0,0,0,-145.21150124482375,12,1200,20,-125,-0.21150124482375068,-20
3.417520999999965,-79.0,0,0,-145.23634944980301,12,1200,20,-125,-0.23634944980301953,-20
3.7346261999999797,-87.0,0,0,-145.2631973157807,12,1200,20,-125,-0.26319731578068095,-20
4.0518343999999615,-95.0,0,0,-145.28865946175944,12,1200,20,-125,-0.2886594617594339,-20
4.3627305999999635,-103.0,0,0,-145.30778723774353,12,1200,20,-125,-0.3077872377435125,-20
4.67987729999993,-111.0,0,0,-145.33934696871717,12,1200,20,-125,-0.33934696871717507,-20
4.997015599999941,-119.0,0,0,-145.3647090446961,12,1200,20,-125,-0.3647090446960879,-20
5.307312899999943,-127.0,0,0,-145.38166567868194,12,1200,20,-125,-0.3816656786819477,-20
5.62467259999994,-136.0,0,0,-145.41732800515223,12,1200,20,-125,-0.417328005152223,-20
5.941752699999938,-145.0,0,0,-145.44549754012877,12,1200,20,-125,-0.44549754012874965,-20
6.2589704999999185,-154.0,0,0,-145.47424061060477,12,1200,20,-125,-0.4742406106047701,-20
6.576860399999987,-163.0,0,0,-145.50385549108023,12,1200,20,-125,-0.5038554910802286,-20
6.888267799999994,-172.0,0,0,-145.52160739456534,12,1200,20,-125,-0.5216073945653394,-20
7.213417599999957,-181.0,0,0,-145.57388939652168,12,1200,20,-125,-0.5738893965216932,-20
7.530294799999979,-190.0,0,0,-145.58780720551022,12,1200,20,-125,-0.5878072055102009,-20
7.842790599999944,-199.0,0,0,-145.60780433049342,12,1200,20,-125,-0.6078043304934285,-20
8.160639799999899,-208.0,0,0,-145.6468231214609,12,1200,20,-125,-0.6468231214608893,-20
8.47881039999993,-217.0,0,0,-145.67611252443663,12,1200,20,-125,-0.6761125244366374,-20
8.797913599999902,-226.0,0,0,-145.70681358741092,12,1200,20,-125,-0.7068135874109273,-20
9.10809699999993,-235.0,0,0,-145.71497273640426,12,1200,20,-125,-0.7149727364042541,-20
9.424255799999969,-244.0,0,0,-145.7572003253691,12,1200,20,-125,-0.7572003253690937,-20
9.74140209999996,-254.0,0,0,-145.7896942863419,12,1200,20,-125,-0.7896942863418973,-20
10.058803999999895,-264.0,0,0,-145.8220709203148,12,1200,20,-125,-0.8220709203147755,-20
10.374943799999983,-274.0,0,0,-145.85041606129155,12,1200,20,-125,-0.8504160612915546,-20
10.694044200000008,-284.0,0,0,-145.89029011525815,12,1200,20,-125,-0.8902901152581607,-20
11.012977299999989,-294.0,0,0,-145.92171665823184,12,1200,20,-125,-0.9217166582318481,-20
11.324190699999917,-304.0,0,0,-145.93052806522434,12,1200,20,-125,-0.9305280652243466,-20
