time,consigne,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
36.005320900000015,-8.0,0,0,-98.84399084113001,12,1200,20,-96.0,-2.843990841130014,0.0
36.306271499999866,-8.0,0,0,-98.86806688910994,12,1200,20,-96.0,-2.8680668891099383,0.0
36.60799309999993,-8.0,0,0,-98.89220461708983,12,1200,20,-96.0,-2.892204617089829,0.0
36.91257429999996,-8.0,0,0,-98.91657111306952,12,1200,20,-96.0,-2.9165711130695255,0.0
37.215505799999846,-8.0,0,0,-98.94080563304932,12,1200,20,-96.0,-2.940805633049321,0.0
37.51797209999995,-8.0,0,0,-98.96500293702917,12,1200,20,-96.0,-2.965002937029165,0.0
37.82096580000007,-8.0,0,0,-98.98924243300897,12,1200,20,-96.0,-2.989242433008975,0.0
38.12443570000005,-8.0,0,0,-99.01352002498874,12,1200,20,-96.0,-3.013520024988742,0.0
38.427968400000054,-8.0,0,0,-99.03780264096851,12,1200,20,-96.0,-3.037802640968507,0.0
38.73073969999996,-8.0,0,0,-99.06202434494831,12,1200,20,-96.0,-3.0620243449483144,0.0
39.03552889999992,-8.0,0,0,-99.08640748092799,12,1200,20,-96.0,-3.086407480927992,0.0
39.338526499999944,-8.0,0,0,-99.1106472889078,12,1200,20,-96.0,-3.1106472889077943,0.0
39.64231649999988,-8.0,0,0,-99.13495048888754,12,1200,20,-96.0,-3.1349504888875366,0.0
39.946038499999986,-8.0,0,0,-99.1592482488673,12,1200,20,-96.0,-3.159248248867297,0.0
40.248219199999994,-8.0,0,0,-99.18342270484715,12,1200,20,-96.0,-3.183422704847152,0.0
40.55080799999996,-8.0,0,0,-99.20762980882698,12,1200,20,-96.0,-3.207629808826977,0.0
40.853354299999864,-8.0,0,0,-99.2318335128068,12,1200,20,-96.0,-3.231833512806799,0.0
41.156280599999945,-8.0,0,0,-99.25606761678661,12,1200,20,-96.0,-3.256067616786611,0.0
41.45974320000005,-8.0,0,0,-99.28034462476639,12,1200,20,-96.0,-3.2803446247663883,0.0
41.76271069999984,-8.0,0,0,-99.30458202474617,12,1200,20,-96.0,-3.304582024746174,0.0
42.06598800000006,-8.0,0,0,-99.32884420872597,12,1200,20,-96.0,-3.328844208725973,0.0
42.36913849999996,-8.0,0,0,-99.35309624870575,12,1200,20,-96.0,-3.353096248705755,0.0
42.671271299999944,-8.0,0,0,-99.37726687268561,12,1200,20,-96.0,-3.3772668726856114,0.0
42.974629899999854,-8.0,0,0,-99.40153556066538,12,1200,20,-96.0,-3.4015355606653803,0.0
43.27721419999989,-8.0,0,0,-99.42574230464521,12,1200,20,-96.0,-3.425742304645211,0.0
43.580252799999926,-8.0,0,0,-99.44998539262501,12,1200,20,-96.0,-3.4499853926250115,0.0
43.882970200000045,-8.0,0,0,-99.47420278460484,12,1200,20,-96.0,-3.4742027846048398,0.0
44.18644879999988,-8.0,0,0,-99.4984810725846,12,1200,20,-96.0,-3.4984810725845947,0.0
44.48854370000004,-8.0,0,0,-99.52264866456447,12,1200,20,-96.0,-3.5226486645644677,0.0
44.7914432,-8.0,0,0,-99.54688062454427,12,1200,20,-96.0,-3.5468806245442717,0.0
45.09477029999994,-8.0,0,0,-99.57114679252405,12,1200,20,-96.0,-3.5711467925240443,0.0
45.39814789999991,-8.0,0,0,-99.59541700050382,12,1200,20,-96.0,-3.5954170005038173,0.0
45.701405799999975,-8.0,0,0,-99.6196776324836,12,1200,20,-96.0,-3.6196776324836053,0.0
46.00321299999996,-8.0,0,0,-99.64382220846349,12,1200,20,-96.0,-3.6438222084634835,0.0
46.306091599999945,-8.0,0,0,-99.6680524964433,12,1200,20,-96.0,-3.6680524964432903,0.0
