time,consigne,temperature,tempéraure max_palier,puissance,proportional_coeff,coeff_integral,derivative_coeff,proportionnel,integral,derive
0.26693649999992886,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5688970999999583,-7.0,0,0,-104.0105686209912,12,1200,20,-84.0,-0.010568620991193845,-20
0.8717764999998963,-8.0,0,0,-116.03328457597226,12,1200,20,-96.0,-0.03328457597225923,-20
1.1745357999999442,-8.0,0,0,-116.05750531995209,12,1200,20,-96.0,-0.0575053199520791,-20
1.4778549999999768,-8.0,0,0,-116.08177085593186,12,1200,20,-96.0,-0.08177085593186044,-20
1.780251499999963,-8.0,0,0,-96.1059625759117,12,1200,20,-96.0,-0.10596257591169957,0.0
2.0918421999999737,-8.0,0,0,-96.13088983189093,12,1200,20,-96.0,-0.1308898318909277,0.0
2.394968199999994,-8.0,0,0,-96.15513991187072,12,1200,20,-96.0,-0.1551399118707209,0.0
2.697633499999938,-8.0,0,0,-96.17935313585053,12,1200,20,-96.0,-0.17935313585053875,0.0
3.0013185999999905,-8.0,0,0,-96.20364794383029,12,1200,20,-96.0,-0.20364794383029727,0.0
3.3032697999999527,-8.0,0,0,-96.22780403981017,12,1200,20,-96.0,-0.22780403981016417,0.0
3.6054914000000053,-8.0,0,0,-96.25198176779001,12,1200,20,-96.0,-0.2519817677900203,0.0
3.908638300000007,-8.0,0,0,-96.2762335197698,12,1200,20,-96.0,-0.2762335197698106,0.0
4.211966899999993,-8.0,0,0,-96.30049980774959,12,1200,20,-96.0,-0.30049980774958757,0.0
4.514450299999908,-8.0,0,0,-96.32469847972942,12,1200,20,-96.0,-0.3246984797294152,0.0
4.817611099999908,-8.0,0,0,-96.3489513437092,12,1200,20,-96.0,-0.3489513437092045,0.0
5.1207226999999875,-8.0,0,0,-96.373200271689,12,1200,20,-96.0,-0.37320027168900344,0.0
5.422944599999937,-8.0,0,0,-96.39737802366885,12,1200,20,-96.0,-0.3973780236688513,0.0
5.725653399999942,-8.0,0,0,-96.42159472764867,12,1200,20,-96.0,-0.42159472764867106,0.0
6.0292036999999254,-8.0,0,0,-96.44587875162843,12,1200,20,-96.0,-0.44587875162843305,0.0
6.33198589999995,-8.0,0,0,-96.47010132760825,12,1200,20,-96.0,-0.4701013276082495,0.0
6.635280999999964,-8.0,0,0,-96.49436493558802,12,1200,20,-96.0,-0.49436493558803096,0.0
6.939171099999953,-8.0,0,0,-96.51867614356777,12,1200,20,-96.0,-0.5186761435677708,0.0
7.242092899999989,-8.0,0,0,-96.54290988754758,12,1200,20,-96.0,-0.5429098875475789,0.0
7.54502279999997,-8.0,0,0,-96.56714427952738,12,1200,20,-96.0,-0.567144279527382,0.0
7.848472299999912,-8.0,0,0,-96.59142023950714,12,1200,20,-96.0,-0.5914202395071474,0.0
8.151562199999944,-8.0,0,0,-96.61566743148694,12,1200,20,-96.0,-0.6156674314869439,0.0
8.45653429999993,-8.0,0,0,-96.6400651994666,12,1200,20,-96.0,-0.6400651994666113,0.0
8.759754399999906,-8.0,0,0,-96.6643228074464,12,1200,20,-96.0,-0.6643228074463947,0.0
9.061777899999925,-8.0,0,0,-96.68848468742627,12,1200,20,-96.0,-0.6884846874262613,0.0
9.364942299999939,-8.0,0,0,-96.71273783940605,12,1200,20,-96.0,-0.7127378394060515,0.0
