time,consigne,temperature,tempéraure max_palier,puissance,coeff_proportionnel,coeff_integral,coeff_derive,proportionnel,integral,derive
0.2732488000000046,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5883836000000144,-7.0,0,0,-104.01102971799081,12,1200,20,-84.0,-0.01102971799080891,-20
0.8936461000000122,-8.0,0,0,-116.03392440547174,12,1200,20,-96.0,-0.033924405471729834,-20
1.1988210000000095,-8.0,0,0,-116.05833839745138,12,1200,20,-96.0,-0.05833839745138462,-20
1.504363600000005,-8.0,0,0,-116.08278180543101,12,1200,20,-96.0,-0.08278180543101475,-20
1.809687800000006,-8.0,0,0,-96.10720774141066,12,1200,20,-96.0,-0.10720774141065989,0.0
2.1146883000000116,-8.0,0,0,-96.13160778139033,12,1200,20,-96.0,-0.13160778139032697,0.0
2.4194545999999946,-8.0,0,0,-96.15598908537001,12,1200,20,-96.0,-0.15598908537000786,0.0
2.7253168999999957,-8.0,0,0,-96.18045806934961,12,1200,20,-96.0,-0.1804580693496171,0.0
3.0300863999999876,-8.0,0,0,-96.2048396293293,12,1200,20,-96.0,-0.2048396293292985,0.0
3.3331719999999905,-8.0,0,0,-96.2290864773091,12,1200,20,-96.0,-0.229086477309093,0.0
3.639922200000001,-8.0,0,0,-96.25362649328865,12,1200,20,-96.0,-0.25362649328864384,0.0
3.9470244000000037,-8.0,0,0,-96.27819466926817,12,1200,20,-96.0,-0.2781946692681706,0.0
4.252926699999989,-8.0,0,0,-96.30266685324777,12,1200,20,-96.0,-0.3026668532477759,0.0
4.558824299999998,-8.0,0,0,-96.32713866122738,12,1200,20,-96.0,-0.32713866122738344,0.0
4.864054299999992,-8.0,0,0,-96.35155706120703,12,1200,20,-96.0,-0.35155706120703434,0.0
5.166357500000004,-8.0,0,0,-96.37574131718688,12,1200,20,-96.0,-0.3757413171868817,0.0
5.471485099999995,-8.0,0,0,-96.40015152516654,12,1200,20,-96.0,-0.4001515251665392,0.0
5.77704159999999,-8.0,0,0,-96.42459604514617,12,1200,20,-96.0,-0.42459604514616833,0.0
6.082186799999988,-8.0,0,0,-96.44900766112582,12,1200,20,-96.0,-0.4490076611258252,0.0
6.385087300000009,-8.0,0,0,-96.47323970110563,12,1200,20,-96.0,-0.4732397011056335,0.0
6.690944000000002,-8.0,0,0,-96.49770823708525,12,1200,20,-96.0,-0.4977082370852425,0.0
6.9956569,-8.0,0,0,-96.52208526906493,12,1200,20,-96.0,-0.5220852690649281,0.0
7.301948699999997,-8.0,0,0,-96.5465886130445,12,1200,20,-96.0,-0.5465886130445085,0.0
7.607992200000012,-8.0,0,0,-96.57107209302411,12,1200,20,-96.0,-0.5710720930241068,0.0
7.912273400000004,-8.0,0,0,-96.59541458900382,12,1200,20,-96.0,-0.5954145890038207,0.0
8.217928699999987,-8.0,0,0,-96.61986701298345,12,1200,20,-96.0,-0.6198670129834424,0.0
8.523510399999992,-8.0,0,0,-96.64431354896307,12,1200,20,-96.0,-0.6443135489630706,0.0
8.828919500000012,-8.0,0,0,-96.66874627694271,12,1200,20,-96.0,-0.6687462769427116,0.0
9.135216899999989,-8.0,0,0,-96.6932500689223,12,1200,20,-96.0,-0.6932500689222899,0.0
9.441376300000002,-8.0,0,0,-96.71774282090188,12,1200,20,-96.0,-0.7177428209018804,0.0
9.746181199999995,-8.0,0,0,-96.74212721288156,12,1200,20,-96.0,-0.7421272128815595,0.0
10.052120400000007,-8.0,0,0,-96.76660234886117,12,1200,20,-96.0,-0.7666023488611644,0.0
10.358017399999994,-8.0,0,0,-96.79107410884077,12,1200,20,-96.0,-0.7910741088407703,0.0
10.662853299999995,-8.0,0,0,-96.81546098082045,12,1200,20,-96.0,-0.8154609808204479,0.0
10.96811439999999,-8.0,0,0,-96.83988186880009,12,1200,20,-96.0,-0.8398818688000969,0.0
11.273916500000013,-8.0,0,0,-96.86434603677971,12,1200,20,-96.0,-0.8643460367797118,0.0
11.579503500000015,-8.0,0,0,-96.88879299675934,12,1200,20,-96.0,-0.8887929967593395,0.0
11.884262299999989,-8.0,0,0,-96.91317370073902,12,1200,20,-96.0,-0.9131737007390202,0.0
12.189589600000005,-8.0,0,0,-96.93759988471867,12,1200,20,-96.0,-0.9375998847186663,0.0
12.496366599999988,-8.0,0,0,-96.96214204469821,12,1200,20,-96.0,-0.9621420446982131,0.0
12.801762400000001,-8.0,0,0,-96.98657370867785,12,1200,20,-96.0,-0.9865737086778545,0.0
13.106539200000014,-8.0,0,0,-97.01095585265753,12,1200,20,-96.0,-1.010955852657537,0.0
13.411533300000002,-8.0,0,0,-97.0353553806372,12,1200,20,-96.0,-1.0353553806372031,0.0
13.716333100000014,-8.0,0,0,-97.05973936461689,12,1200,20,-96.0,-1.0597393646168842,0.0
14.021907599999992,-8.0,0,0,-97.0841853245965,12,1200,20,-96.0,-1.0841853245965107,0.0
14.327869899999996,-8.0,0,0,-97.10866230857611,12,1200,20,-96.0,-1.1086623085761136,0.0
14.633741399999991,-8.0,0,0,-97.13313202855572,12,1200,20,-96.0,-1.1331320285557218,0.0
14.94713680000001,-8.0,0,0,-97.15820366053482,12,1200,20,-96.0,-1.1582036605348303,0.0
