time,consigne,temperature,tempéraure max_palier,puissance,coeff_proportionnel,coeff_integral,coeff_derive,proportionnel,integral,derive
0.0794739999992089,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.2841250999999829,-7.0,0,0,-104.00716278849406,12,1200,20,-84.0,-0.0071627884940581,-20
0.39083749999917927,-8.0,0,0,-116.01516621848732,12,1200,20,-96.0,-0.0151662184873283,-20
0.49344509999991715,-8.0,0,0,-116.02337482648055,12,1200,20,-96.0,-0.023374826480546822,-20
0.5981198999998014,-8.0,0,0,-116.03174881047356,12,1200,20,-96.0,-0.03174881047355924,-20
0.7010491999999431,-8.0,0,0,-96.03998315446671,12,1200,20,-96.0,-0.03998315446670862,0.0
0.8155305999998745,-8.0,0,0,-96.04914166645906,12,1200,20,-96.0,-0.049141666459071046,0.0
0.9179063999999926,-8.0,0,0,-96.05733173045226,12,1200,20,-96.0,-0.05733173045225543,0.0
1.0231840999995256,-8.0,0,0,-96.0657539464452,12,1200,20,-96.0,-0.06575394644519957,0.0
1.1283245999993596,-8.0,0,0,-96.07416518643818,12,1200,20,-96.0,-0.07416518643817692,0.0
1.2318975999996837,-8.0,0,0,-96.0824510264313,12,1200,20,-96.0,-0.08245102643129798,0.0
1.3339804999995977,-8.0,0,0,-96.09061765842449,12,1200,20,-96.0,-0.09061765842448556,0.0
1.4356868999993821,-8.0,0,0,-96.09875417041769,12,1200,20,-96.0,-0.0987541704176879,0.0
1.5382420999994793,-8.0,0,0,-96.10695858641085,12,1200,20,-96.0,-0.10695858641085865,0.0
1.6416957999999795,-8.0,0,0,-96.115234882404,12,1200,20,-96.0,-0.11523488240400176,0.0
1.7431987999998455,-8.0,0,0,-96.12335512239723,12,1200,20,-96.0,-0.12335512239722417,0.0
1.8503950999993322,-8.0,0,0,-96.13193082639003,12,1200,20,-96.0,-0.13193082639003667,0.0
1.9525772999995752,-8.0,0,0,-96.14010540238324,12,1200,20,-96.0,-0.14010540238324398,0.0
2.0582816999994975,-8.0,0,0,-96.14856175437619,12,1200,20,-96.0,-0.1485617543761908,0.0
2.162210999999843,-8.0,0,0,-96.1568760983693,12,1200,20,-96.0,-0.1568760983692898,0.0
2.2672309999998106,-8.0,0,0,-96.16527769836229,12,1200,20,-96.0,-0.1652776983622859,0.0
2.372804499999802,-8.0,0,0,-96.17372357835525,12,1200,20,-96.0,-0.17372357835524696,0.0
