time,consigne,temperature,tempéraure max_palier,puissance,coeff_proportionnel,coeff_integral,coeff_derive,proportionnel,integral,derive
0.2779257999991387,0,0,0,0.0,12,1200,20,0,0.0,0.0
0.5828213000004325,-7.0,0,0,-104.01067134249115,12,1200,20,-84.0,-0.010671342491152497,-20
0.8870360999990226,-8.0,0,0,-116.03348745247203,12,1200,20,-96.0,-0.03348745247203332,-20
1.1895924999989802,-8.0,0,0,-116.05769196445186,12,1200,20,-96.0,-0.057691964451859507,-20
1.4926538999989134,-8.0,0,0,-116.08193687643166,12,1200,20,-96.0,-0.08193687643165007,-20
1.7957848999994894,-8.0,0,0,-96.10618735641148,12,1200,20,-96.0,-0.10618735641148741,0.0
2.0983175999990635,-8.0,0,0,-96.13038997239128,12,1200,20,-96.0,-0.1303899723912845,0.0
2.405063099999097,-8.0,0,0,-96.15492961237084,12,1200,20,-96.0,-0.1549296123708375,0.0
2.710970299998735,-8.0,0,0,-96.17940218835041,12,1200,20,-96.0,-0.1794021883504147,0.0
3.017158799999379,-8.0,0,0,-96.20389726833005,12,1200,20,-96.0,-0.20389726833005364,0.0
3.32243120000021,-8.0,0,0,-96.22831906030977,12,1200,20,-96.0,-0.22831906030976865,0.0
3.6274123000002874,-8.0,0,0,-96.25271754828944,12,1200,20,-96.0,-0.25271754828944276,0.0
3.93267620000006,-8.0,0,0,-96.27713866026907,12,1200,20,-96.0,-0.27713866026907363,0.0
4.236026799999308,-8.0,0,0,-96.30140670824879,12,1200,20,-96.0,-0.3014067082487901,0.0
4.542025999999169,-8.0,0,0,-96.32588664422838,12,1200,20,-96.0,-0.325886644228379,0.0
4.847327199999199,-8.0,0,0,-96.35031074020803,12,1200,20,-96.0,-0.35031074020802805,0.0
5.149698699999135,-8.0,0,0,-96.37450046018786,12,1200,20,-96.0,-0.37450046018786476,0.0
5.453488799999832,-8.0,0,0,-96.39880366816767,12,1200,20,-96.0,-0.3988036681676678,0.0
5.757665199998883,-8.0,0,0,-96.42313778014731,12,1200,20,-96.0,-0.42313778014731346,0.0
6.061825900000258,-8.0,0,0,-96.44747063612715,12,1200,20,-96.0,-0.44747063612714616,0.0
6.366750299999694,-8.0,0,0,-96.47186458810677,12,1200,20,-96.0,-0.47186458810677273,0.0
6.672104399998716,-8.0,0,0,-96.49629291608633,12,1200,20,-96.0,-0.4962929160863375,0.0
6.977237899998727,-8.0,0,0,-96.520703596066,12,1200,20,-96.0,-0.5207035960659961,0.0
7.283892899999046,-8.0,0,0,-96.54523599604558,12,1200,20,-96.0,-0.545235996045578,0.0
7.586693699999159,-8.0,0,0,-96.5694600600254,12,1200,20,-96.0,-0.5694600600254004,0.0
7.891896199998882,-8.0,0,0,-96.59387626000503,12,1200,20,-96.0,-0.5938762600050314,0.0
8.198310699999638,-8.0,0,0,-96.61838941998467,12,1200,20,-96.0,-0.6183894199846642,0.0
8.503920199998902,-8.0,0,0,-96.64283817996423,12,1200,20,-96.0,-0.6428381799642313,0.0
8.809587199999442,-8.0,0,0,-96.6672915399439,12,1200,20,-96.0,-0.6672915399438967,0.0
9.114332499999364,-8.0,0,0,-96.69167116392357,12,1200,20,-96.0,-0.6916711639235741,0.0
9.421077900000455,-8.0,0,0,-96.71621079590321,12,1200,20,-96.0,-0.7162107959032117,0.0
9.727900800000498,-8.0,0,0,-96.74075662788276,12,1200,20,-96.0,-0.7407566278827603,0.0
10.033829099998911,-8.0,0,0,-96.76523089186225,12,1200,20,-96.0,-0.7652308918622381,0.0
10.338996799999222,-8.0,0,0,-96.78964430784193,12,1200,20,-96.0,-0.7896443078419185,0.0
10.644574799998736,-8.0,0,0,-96.81409054782151,12,1200,20,-96.0,-0.8140905478215078,0.0
10.950060600000143,-8.0,0,0,-96.83852941180126,12,1200,20,-96.0,-0.8385294118012545,0.0
11.255813699999635,-8.0,0,0,-96.86298965978084,12,1200,20,-96.0,-0.8629896597808304,0.0
11.562370100000408,-8.0,0,0,-96.88751417176046,12,1200,20,-96.0,-0.8875141717604551,0.0
11.86821769999915,-8.0,0,0,-96.91198197973996,12,1200,20,-96.0,-0.9119819797399646,0.0
12.172999799999161,-8.0,0,0,-96.93636454771965,12,1200,20,-96.0,-0.9363645477196467,0.0
12.477941699999064,-8.0,0,0,-96.96075989969931,12,1200,20,-96.0,-0.9607598996993095,0.0
12.781515099999524,-8.0,0,0,-96.98504577167911,12,1200,20,-96.0,-0.9850457716791081,0.0
13.086460999998963,-8.0,0,0,-97.00944144365873,12,1200,20,-96.0,-1.0094414436587333,0.0
13.391252800000075,-8.0,0,0,-97.03382478763851,12,1200,20,-96.0,-1.033824787638503,0.0
13.696405299999242,-8.0,0,0,-97.05823698761809,12,1200,20,-96.0,-1.0582369876180928,0.0
14.001970499999516,-8.0,0,0,-97.08268220359774,12,1200,20,-96.0,-1.0826822035977437,0.0
14.307492199999615,-8.0,0,0,-97.10712393957738,12,1200,20,-96.0,-1.1071239395773835,0.0
14.611840499999744,-8.0,0,0,-97.1314718035571,12,1200,20,-96.0,-1.1314718035571039,0.0
14.917314199999964,-8.0,0,0,-97.15590969953675,12,1200,20,-96.0,-1.1559096995367566,0.0
15.223672399999487,-8.0,0,0,-97.1804183555163,12,1200,20,-96.0,-1.1804183555162946,0.0
15.528747199999998,-8.0,0,0,-97.204824339496,12,1200,20,-96.0,-1.2048243394959972,0.0
15.83338829999957,-8.0,0,0,-97.22919562747565,12,1200,20,-96.0,-1.2291956274756535,0.0
16.13903190000019,-8.0,0,0,-97.25364711545532,12,1200,20,-96.0,-1.253647115455327,0.0
16.444780099998752,-8.0,0,0,-97.27810697143482,12,1200,20,-96.0,-1.2781069714348285,0.0
16.750318700000207,-8.0,0,0,-97.30255005941457,12,1200,20,-96.0,-1.3025500594145758,0.0
17.055394999999407,-8.0,0,0,-97.32695616339417,12,1200,20,-96.0,-1.3269561633941733,0.0
17.36015690000022,-8.0,0,0,-97.35133711537392,12,1200,20,-96.0,-1.3513371153739209,0.0
17.666608300000007,-8.0,0,0,-97.37585322735347,12,1200,20,-96.0,-1.3758532273534738,0.0
17.971986900000047,-8.0,0,0,-97.40028351533311,12,1200,20,-96.0,-1.4002835153331183,0.0
18.277640299998893,-8.0,0,0,-97.42473578731266,12,1200,20,-96.0,-1.4247357873126492,0.0
18.583154300000388,-8.0,0,0,-97.4491769072924,12,1200,20,-96.0,-1.4491769072924012,0.0
18.887644999998884,-8.0,0,0,-97.47353616327199,12,1200,20,-96.0,-1.4735361632719814,0.0
19.193250599999374,-8.0,0,0,-97.49798461125165,12,1200,20,-96.0,-1.497984611251647,0.0
19.498503699998764,-8.0,0,0,-97.52240485923124,12,1200,20,-96.0,-1.522404859231248,0.0
19.804478300000483,-8.0,0,0,-97.546882827211,12,1200,20,-96.0,-1.5468828272109871,0.0
20.11083150000013,-8.0,0,0,-97.57139108319053,12,1200,20,-96.0,-1.5713910831905356,0.0
20.41552909999882,-8.0,0,0,-97.59576689117011,12,1200,20,-96.0,-1.5957668911701175,0.0
20.719860699999117,-8.0,0,0,-97.62011341914985,12,1200,20,-96.0,-1.6201134191498525,0.0
21.025625399999626,-8.0,0,0,-97.64457459512951,12,1200,20,-96.0,-1.6445745951295088,0.0
21.33045139999922,-8.0,0,0,-97.66896067510916,12,1200,20,-96.0,-1.6689606751091546,0.0
21.634983399999328,-8.0,0,0,-97.69332323508885,12,1200,20,-96.0,-1.6933232350888612,0.0
21.940603699998974,-8.0,0,0,-97.71777285906846,12,1200,20,-96.0,-1.717772859068458,0.0
22.245412700000088,-8.0,0,0,-97.74215757904823,12,1200,20,-96.0,-1.7421575790482267,0.0
22.551860199999282,-8.0,0,0,-97.76667337902774,12,1200,20,-96.0,-1.7666733790277322,0.0
22.85671790000015,-8.0,0,0,-97.79106199500748,12,1200,20,-96.0,-1.7910619950074778,0.0
23.162026799998785,-8.0,0,0,-97.81548670698702,12,1200,20,-96.0,-1.8154867069870146,0.0
23.4676731999989,-8.0,0,0,-97.83993841896665,12,1200,20,-96.0,-1.8399384189666474,0.0
23.77283499999976,-8.0,0,0,-97.86435136294637,12,1200,20,-96.0,-1.8643513629463722,0.0
